,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_1.417474163000,0.3704121040468625,0.06362232435219962,0.46141380215521793,0.49040308196466253,0.5059187465371684,0.842230169085336
pSA_1.519911083000,0.40278868029075726,0.06487059627657622,0.4707861331833218,0.5001588134524119,0.5106433826656732,0.8558943194881423
pSA_1.629750835000,0.4230120536651727,0.0653851854662577,0.4724303899175844,0.5118317619827121,0.5150861040924257,0.8663001330492347
pSA_1.747528400000,0.42817833074374384,0.06562667593748207,0.4723041945636886,0.5200560431736176,0.5191437081745878,0.8735214536467412
pSA_1.873817423000,0.411847926828005,0.06722791540318429,0.48740315678307905,0.5221161812182441,0.521618473739911,0.8844506634509284
pSA_2.000000000000,0.3993268339055275,0.06700230266591176,0.48565574052972854,0.5197237953825826,0.52401391898217,0.8834958455382842
pSA_2.009233003000,0.39851414080635406,0.06695924511756084,0.4853646443803441,0.5192037607729794,0.5240976712112031,0.8830796975269386
pSA_2.154434690000,0.37841957587757835,0.06532367527694515,0.47190511226224774,0.5094429378304705,0.5232829449135165,0.8695122669186143
pSA_2.310129700000,0.3487239181414953,0.06357648910763301,0.4575037266744847,0.4988374381547446,0.5232705470386265,0.8555469098909385
pSA_2.477076356000,0.31556996263365894,0.0628460666453785,0.45408733389410655,0.48527468484446784,0.5211765963159026,0.8445779248248114
pSA_2.656087783000,0.2742775516412987,0.06271644204914686,0.4548287256607011,0.4802077445367537,0.511388113154653,0.8360540950650799
pSA_2.848035868000,0.24182254136597434,0.062194741194627035,0.45306332983510156,0.47000397539541494,0.5014175532812751,0.8231583568593253
pSA_3.000000000000,0.22664339584692958,0.06127961107774939,0.4459615680445981,0.4643059338456988,0.49577478914393297,0.8125603743278614
pSA_3.053855509000,0.22172381689913692,0.06098745452380726,0.4438877971491779,0.46155129230624015,0.4947132457601387,0.8092015616754836
pSA_3.274549163000,0.18774933410489322,0.059784019446088216,0.4352323810260873,0.449178068337675,0.4958772077655107,0.7981743968272358
pSA_3.511191734000,0.16484821773974825,0.05911272521772719,0.43129830326182766,0.4390904294793393,0.495388219900534,0.7900810844926627
pSA_3.764935807000,0.14435016037214077,0.05963827659819172,0.4367035112778756,0.43889985003881093,0.49202765736678034,0.7908440116358966
pSA_4.000000000000,0.12135240970967988,0.06056813547898767,0.4456515970135176,0.4409390704206995,0.4859088709746344,0.7931834848482495
pSA_4.037017259000,0.11843472905134134,0.06065648705345723,0.4462634075892425,0.44220164395903955,0.48488508493718496,0.7936037225642157
pSA_4.328761281000,0.09196080127162115,0.061647403522537066,0.45488904597489316,0.44871442789457994,0.47552129589970366,0.7964855207741331
pSA_4.641588834000,0.06888619578289827,0.062420317281784675,0.46253641160596337,0.45173088483000284,0.46194301699030504,0.7946018344534096
pSA_4.977023564000,0.04664626553719202,0.06371887028118166,0.47492609451785794,0.4551263220609449,0.4517358846891932,0.7979724768453085
pSA_5.000000000000,0.04575025376668952,0.06377651314231708,0.47540982279622856,0.4556475393964006,0.4509101932340361,0.7980909610636444
pSA_5.336699231000,0.035311366507617334,0.06475736995924235,0.485361794336304,0.45622766317019237,0.4408899276279651,0.7988139209646283
pSA_5.722367659000,0.03290796366806041,0.06508268446895946,0.48924631355186915,0.4549491870372362,0.43371883243521475,0.7965254193802617
pSA_6.135907273000,0.029562052601665428,0.06550782360683235,0.4936167270314471,0.4553091636356443,0.4277235864766381,0.7961855148922682
pSA_6.579332247000,0.025066732617623693,0.06600086997606773,0.500107212242461,0.4490214109107799,0.4224209221197253,0.7938305150582916
pSA_7.054802311000,0.01314399589715652,0.06678620923435903,0.5107542097515796,0.43648908140011666,0.41583931052725737,0.7901360092669255
pSA_7.500000000000,0.006029888051716044,0.06631022286014779,0.5094087529204132,0.4233207374304709,0.41066437085089846,0.7793221091288073
pSA_7.564633276000,0.004810196120358835,0.06619640856790825,0.5089249000978011,0.42068466266041343,0.4101815152410835,0.7773216932407933
pSA_8.111308308000,4.032459695620987e-05,0.06428872719635165,0.4953859954124278,0.400456276408222,0.40772388400060156,0.7563142728720887
pSA_8.697490026000,-0.005072936813789736,0.062092274173476236,0.4792043208390588,0.3799877041008136,0.4045735090981048,0.7332851837058931
pSA_9.326033469000,-0.012196883466220833,0.06168125102081606,0.47857476577412944,0.36481814257957323,0.40189494307605084,0.7236336288903901
pSA_10.000000000000,-0.017486001622976234,0.06168138440732192,0.4805790065377624,0.3550133023050857,0.4003518335328204,0.7192163909085192
